fight_id,detail_level,has_round_stats,has_sig_strikes,source,notes
3f5e6dc8585f,full,1,1,ufcstats,
886a624a3762,full,1,1,ufcstats,
4ab8d3532ed6,full,1,1,ufcstats,
5550299f1d39,full,1,1,ufcstats,
5c057280dcf5,full,1,1,ufcstats,
a1a605fead53,full,1,1,ufcstats,
e856b0425b45,full,1,1,ufcstats,
850d08328899,full,1,1,ufcstats,
6187b39a0df2,full,1,1,ufcstats,
d7514d57cf0d,full,1,1,ufcstats,
6e37af44b2e1,full,1,1,ufcstats,
ca650454dcb3,full,1,1,ufcstats,
e98eba1410c2,full,1,1,ufcstats,
85f1719fe841,full,1,1,ufcstats,
602604364cb3,full,1,1,ufcstats,
fe137de1ccd4,full,1,1,ufcstats,
a5fda13520ae,full,1,1,ufcstats,
9bd658843d82,full,1,1,ufcstats,
5e6e971da28b,full,1,1,ufcstats,
eee97e726c73,full,1,1,ufcstats,
90ca912aca26,full,1,1,ufcstats,
b5747e3b8781,full,1,1,ufcstats,
69f312271bbf,full,1,1,ufcstats,
c54d2fe4b202,full,1,1,ufcstats,
e6d94a1a36aa,full,1,1,ufcstats,
fa398063ed0d,full,1,1,ufcstats,
b96cd2cd9872,full,1,1,ufcstats,
082c2070d0ef,full,1,1,ufcstats,
dbae983afa07,full,1,1,ufcstats,
a36220094745,full,1,1,ufcstats,
109866aa9ac1,full,1,1,ufcstats,
e0cdc24b6baf,full,1,1,ufcstats,
477a9612c84a,full,1,1,ufcstats,
589df6238577,full,1,1,ufcstats,
a0e9eea8f828,full,1,1,ufcstats,
7908d3ec4cd0,full,1,1,ufcstats,
0bea19ff89c7,full,1,1,ufcstats,
8b6ec37db38f,full,1,1,ufcstats,
63ea82040c73,full,1,1,ufcstats,
a53dc5d788a0,full,1,1,ufcstats,
94cdfb56ab37,full,1,1,ufcstats,
1d5b51646e7b,full,1,1,ufcstats,
db2ff857202c,full,1,1,ufcstats,
9f95609729ef,full,1,1,ufcstats,
7af49a71f92a,full,1,1,ufcstats,
631016d9876f,full,1,1,ufcstats,
f6935f4a235b,full,1,1,ufcstats,
94ef495fd574,full,1,1,ufcstats,
03d7bb2a379b,full,1,1,ufcstats,
8808a2de47cc,full,1,1,ufcstats,
74c266934499,full,1,1,ufcstats,
0fd7a6da8148,full,1,1,ufcstats,
e8870457ee66,full,1,1,ufcstats,
1a2010b07067,full,1,1,ufcstats,
1514e23ef574,full,1,1,ufcstats,
e429cda9070f,full,1,1,ufcstats,
7408dae66d89,full,1,1,ufcstats,
a59d2c5483b4,full,1,1,ufcstats,
84cef1b30613,full,1,1,ufcstats,
655c2c053cfd,full,1,1,ufcstats,
165224223c79,full,1,1,ufcstats,
e9e7b429c8bf,full,1,1,ufcstats,
c14570d826f6,full,1,1,ufcstats,
68c2a5ac66be,full,1,1,ufcstats,
48ef723ffd4c,full,1,1,ufcstats,
7ee790987d7e,full,1,1,ufcstats,
97281a103527,full,1,1,ufcstats,
af2c86d5ca94,full,1,1,ufcstats,
75b3a8534f69,full,1,1,ufcstats,
76684fb643ca,full,1,1,ufcstats,
516bfef0ee89,full,1,1,ufcstats,
50ee511c7874,full,1,1,ufcstats,
32bbeed888c6,full,1,1,ufcstats,
f775e3fd578e,full,1,1,ufcstats,
8b83cc189973,full,1,1,ufcstats,
68dbbbf3e1f9,full,1,1,ufcstats,
62489d4492f9,full,1,1,ufcstats,
3da278a8f334,full,1,1,ufcstats,
b0132fc82830,full,1,1,ufcstats,
b246526050ac,full,1,1,ufcstats,
201c179ff53f,full,1,1,ufcstats,
2f8840ec294c,full,1,1,ufcstats,
49015b0afb44,full,1,1,ufcstats,
a8a21caec20b,full,1,1,ufcstats,
7d0f1602c16b,full,1,1,ufcstats,
555ff0bcec5f,full,1,1,ufcstats,
e62539ff6bc3,full,1,1,ufcstats,
72047ea5027d,full,1,1,ufcstats,
9398d4c468de,full,1,1,ufcstats,
824ccc2e4277,full,1,1,ufcstats,
a5575c7c3269,full,1,1,ufcstats,
f598f6a0bea0,full,1,1,ufcstats,
54949bc1e3f6,full,1,1,ufcstats,
f0a029d843a5,full,1,1,ufcstats,
b4d65afcdc02,full,1,1,ufcstats,
e0b62474dfb6,full,1,1,ufcstats,
6e102ffb2c4c,full,1,1,ufcstats,
82aaab0692f7,full,1,1,ufcstats,
1b1c65998c98,full,1,1,ufcstats,
40ba6034f4d6,full,1,1,ufcstats,
75dddf1af4e9,full,1,1,ufcstats,
e043623c4201,full,1,1,ufcstats,
99b9da2b9eb0,full,1,1,ufcstats,
cb2a2280446b,full,1,1,ufcstats,
c2c51ca4c187,full,1,1,ufcstats,
65b055db66f3,full,1,1,ufcstats,
af75cbc8eba2,full,1,1,ufcstats,
2c74217237f9,full,1,1,ufcstats,
0417a59a5b0a,full,1,1,ufcstats,
5ccdb37e28e4,full,1,1,ufcstats,
851b15e3aa9e,full,1,1,ufcstats,
da7c28614ec2,full,1,1,ufcstats,
e5ad5ae8cb5e,full,1,1,ufcstats,
cd2f00f46b9e,full,1,1,ufcstats,
62ee3499f08c,full,1,1,ufcstats,
ec462a66745e,full,1,1,ufcstats,
526380408c12,full,1,1,ufcstats,
267d1741501b,full,1,1,ufcstats,
2ccfcc5a9a95,full,1,1,ufcstats,
d2194db5bd6a,full,1,1,ufcstats,
563eceed8d5d,full,1,1,ufcstats,
7a289cd6df5e,full,1,1,ufcstats,
394f3fdf2798,full,1,1,ufcstats,
e23f137e9ad9,full,1,1,ufcstats,
5b13cb83be50,full,1,1,ufcstats,
0ccaaeba333b,full,1,1,ufcstats,
783adc048a14,full,1,1,ufcstats,
4b4dba47a7de,full,1,1,ufcstats,
9280477eda7f,full,1,1,ufcstats,
65771dc265ed,full,1,1,ufcstats,
81e5410461c4,full,1,1,ufcstats,
46c09a769101,full,1,1,ufcstats,
ef81e74d10dc,full,1,1,ufcstats,
8055c70db1e8,full,1,1,ufcstats,
e9e2cf0c27d7,full,1,1,ufcstats,
cdcf8fbffbbc,full,1,1,ufcstats,
10a78f47dffd,full,1,1,ufcstats,
836a9bd0683c,full,1,1,ufcstats,
8aa9659c2fe4,full,1,1,ufcstats,
955813fa5e4a,full,1,1,ufcstats,
eee242bd5bef,full,1,1,ufcstats,
37a66a3abc08,full,1,1,ufcstats,
d0c6fb1226bc,full,1,1,ufcstats,
abe3649834fa,full,1,1,ufcstats,
25d6b40c17a0,full,1,1,ufcstats,
81218223a96f,full,1,1,ufcstats,
da5ba938abc5,full,1,1,ufcstats,
2494311263f0,full,1,1,ufcstats,
ffa40a2ba14d,full,1,1,ufcstats,
f5abcd03fbd0,full,1,1,ufcstats,
b7bc956c527c,full,1,1,ufcstats,
e69aa0ebe827,full,1,1,ufcstats,
3e099f2477cf,full,1,1,ufcstats,
f373a7d3a8fe,full,1,1,ufcstats,
05ae3e6d1105,full,1,1,ufcstats,
c975f72f405b,full,1,1,ufcstats,
3a8dda2c3855,full,1,1,ufcstats,
1dcf8c0115fd,full,1,1,ufcstats,
e1767f4850a2,full,1,1,ufcstats,
e5946f676c54,full,1,1,ufcstats,
aefe92cf3290,full,1,1,ufcstats,
b2a1ee914b45,full,1,1,ufcstats,
62078c6938e3,full,1,1,ufcstats,
81f90d5a2757,full,1,1,ufcstats,
91fdb12061b2,full,1,1,ufcstats,
c10d62b61ec1,full,1,1,ufcstats,
e8ba0ab94fcb,full,1,1,ufcstats,
1fd4a2e7707a,full,1,1,ufcstats,
44a1c76dc5eb,full,1,1,ufcstats,
66e577d11e72,full,1,1,ufcstats,
8476375a92d4,full,1,1,ufcstats,
e8ccd622f9c5,full,1,1,ufcstats,
25d9fe053309,full,1,1,ufcstats,
18bfe53600e9,full,1,1,ufcstats,
d6266a46b470,full,1,1,ufcstats,
46a5d481fa5f,full,1,1,ufcstats,
cb9745dea230,full,1,1,ufcstats,
acd99ae87728,full,1,1,ufcstats,
f383428ec904,full,1,1,ufcstats,
93e77b82fd0d,full,1,1,ufcstats,
9f3f3971e1cd,full,1,1,ufcstats,
24b282446f9f,full,1,1,ufcstats,
c579b1c37b79,full,1,1,ufcstats,
86ec44d64937,full,1,1,ufcstats,
f319e24a7ad3,full,1,1,ufcstats,
391b6ae0034f,full,1,1,ufcstats,
0f0f301d1e96,full,1,1,ufcstats,
998af3882efb,full,1,1,ufcstats,
bd3696e079b1,full,1,1,ufcstats,
bfe0a6cbc6be,full,1,1,ufcstats,
470a31a7d7a7,full,1,1,ufcstats,
3d6fa7ae0780,full,1,1,ufcstats,
3de393794a00,full,1,1,ufcstats,
c25d3528181e,full,1,1,ufcstats,
c4369b4a6114,full,1,1,ufcstats,
e11c9727cfe5,full,1,1,ufcstats,
2acfe43baf7c,full,1,1,ufcstats,
4c6f07b7c2ad,full,1,1,ufcstats,
2e72827b0ce4,full,1,1,ufcstats,
598590acbfeb,full,1,1,ufcstats,
e53d34a0d65e,full,1,1,ufcstats,
9728f4629ed7,full,1,1,ufcstats,
b59db8b32335,full,1,1,ufcstats,
29d36e5ddb6a,full,1,1,ufcstats,
e0248c64bd13,full,1,1,ufcstats,
272b42111e0e,full,1,1,ufcstats,
58a95b40305f,full,1,1,ufcstats,
61b67fc2844d,full,1,1,ufcstats,
ae19e85daefe,full,1,1,ufcstats,
cea94b3a1338,full,1,1,ufcstats,
21b2e55a6949,full,1,1,ufcstats,
b7f9d6697172,full,1,1,ufcstats,
5165ffbd239e,full,1,1,ufcstats,
5e81e45ccd9e,full,1,1,ufcstats,
9147812bc787,full,1,1,ufcstats,
e5986f031954,full,1,1,ufcstats,
16a798f875bd,full,1,1,ufcstats,
fceeffad9503,full,1,1,ufcstats,
2cad306b7bed,full,1,1,ufcstats,
536990813f88,full,1,1,ufcstats,
7b56ff55c13d,full,1,1,ufcstats,
9993272f44ed,full,1,1,ufcstats,
23fd6420abd8,full,1,1,ufcstats,
a3afdff42432,full,1,1,ufcstats,
bbd052f1d870,full,1,1,ufcstats,
b2340f3f4efd,full,1,1,ufcstats,
809b02d6f550,full,1,1,ufcstats,
844b7e82f601,full,1,1,ufcstats,
feca6dd2ad74,full,1,1,ufcstats,
8b05ef1a0742,full,1,1,ufcstats,
98232ae3e84f,full,1,1,ufcstats,
a1216c434d33,full,1,1,ufcstats,
4f86292a5ba0,full,1,1,ufcstats,
9287a76e8020,full,1,1,ufcstats,
4abe64ae0db8,full,1,1,ufcstats,
966790cf0b40,full,1,1,ufcstats,
77a9a527aabb,full,1,1,ufcstats,
403c5692f6ce,full,1,1,ufcstats,
58824f7a3007,full,1,1,ufcstats,
8fd1aeddb407,full,1,1,ufcstats,
4baae0c55483,full,1,1,ufcstats,
5b241b275319,full,1,1,ufcstats,
7096ef838f25,full,1,1,ufcstats,
14bd9b929f3f,full,1,1,ufcstats,
6735a92137d1,full,1,1,ufcstats,
ff9f06abaefc,full,1,1,ufcstats,
73dbece62524,full,1,1,ufcstats,
bba15a3823bd,full,1,1,ufcstats,
659c5c3ef754,full,1,1,ufcstats,
963ce8449144,full,1,1,ufcstats,
1deaf75be329,full,1,1,ufcstats,
7fb9bb1e52f7,full,1,1,ufcstats,
48bd0b6272fd,full,1,1,ufcstats,
74cc1ac2cd12,full,1,1,ufcstats,
0ab6286c8fde,full,1,1,ufcstats,
c1de9bc119e6,full,1,1,ufcstats,
d4864f4b439a,full,1,1,ufcstats,
12005cb82ef9,full,1,1,ufcstats,
adaa5642d117,full,1,1,ufcstats,
b9cb040d24f2,full,1,1,ufcstats,
24cf51244972,full,1,1,ufcstats,
4d290277e9d8,full,1,1,ufcstats,
d50009f7b038,full,1,1,ufcstats,
661e81339d49,full,1,1,ufcstats,
bcd2b668282b,full,1,1,ufcstats,
20e9f7007d2e,full,1,1,ufcstats,
5db68ea9ee7a,full,1,1,ufcstats,
71bfecf0e116,full,1,1,ufcstats,
e374b75c813a,full,1,1,ufcstats,
8f76246b6ff0,full,1,1,ufcstats,
5fd1d396865d,full,1,1,ufcstats,
5f56054872e0,full,1,1,ufcstats,
76353a391945,full,1,1,ufcstats,
e54530cf1f3b,full,1,1,ufcstats,
b12e168bbfbc,full,1,1,ufcstats,
dcc1012994e9,full,1,1,ufcstats,
0e4556f52ec6,full,1,1,ufcstats,
0746c53ac738,full,1,1,ufcstats,
b13e93c2227c,full,1,1,ufcstats,
5e94e2c18b72,full,1,1,ufcstats,
438ccafa46cf,full,1,1,ufcstats,
e9ad69eb73be,full,1,1,ufcstats,
3d531ded9386,full,1,1,ufcstats,
b212d1ff0fd6,full,1,1,ufcstats,
a203ef593fad,full,1,1,ufcstats,
ab1150758d69,full,1,1,ufcstats,
73056f38bba6,full,1,1,ufcstats,
c5d3677b6ef9,full,1,1,ufcstats,
f45a81881f05,full,1,1,ufcstats,
a217fce87157,full,1,1,ufcstats,
60270506e282,full,1,1,ufcstats,
61f759ce176e,full,1,1,ufcstats,
1c7ab8dc9765,full,1,1,ufcstats,
5a6b5062245c,full,1,1,ufcstats,
7b67b74d272e,full,1,1,ufcstats,
7dd7eb06dc7b,full,1,1,ufcstats,
fbd639843e05,full,1,1,ufcstats,
3db6569c1c33,full,1,1,ufcstats,
7686bdd2f06e,full,1,1,ufcstats,
573763fbfa47,full,1,1,ufcstats,
974a7b398426,full,1,1,ufcstats,
811291bb2fc6,full,1,1,ufcstats,
9f9192966ac5,full,1,1,ufcstats,
cf8ac65ee5e8,full,1,1,ufcstats,
222f6582de09,full,1,1,ufcstats,
efc7f42deb98,full,1,1,ufcstats,
c1976938c10f,full,1,1,ufcstats,
6a8a14038961,full,1,1,ufcstats,
bb4edc9462b8,full,1,1,ufcstats,
7fa9b456522c,full,1,1,ufcstats,
33e1e3a2dce8,full,1,1,ufcstats,
17048e31c7cb,full,1,1,ufcstats,
85531444fe77,full,1,1,ufcstats,
4540d1a998a4,full,1,1,ufcstats,
6fea6ed74cd6,full,1,1,ufcstats,
ad4a26f4d8d7,full,1,1,ufcstats,
1459d24d0d92,full,1,1,ufcstats,
0fc3729bd2de,full,1,1,ufcstats,
b4258c4f93de,full,1,1,ufcstats,
f1116297d9ce,full,1,1,ufcstats,
3aa40707c280,full,1,1,ufcstats,
2a5b7c96a471,full,1,1,ufcstats,
a635086eec69,full,1,1,ufcstats,
319c10b6e5b8,full,1,1,ufcstats,
6bf2d4d9b142,full,1,1,ufcstats,
2e0b1cef8ca9,full,1,1,ufcstats,
4f85486a7d7f,full,1,1,ufcstats,
f9fc13c36803,full,1,1,ufcstats,
a3b95f9cffa8,full,1,1,ufcstats,
aa4bcf1cf228,full,1,1,ufcstats,
8e88ad262251,full,1,1,ufcstats,
69471f0aecb4,full,1,1,ufcstats,
e3b05bd0e6b7,full,1,1,ufcstats,
499682f7a83e,full,1,1,ufcstats,
f62cb8b89558,full,1,1,ufcstats,
998a1997213f,full,1,1,ufcstats,
8a974df55f27,full,1,1,ufcstats,
1a1ff2bb1f2d,full,1,1,ufcstats,
7e7a410b0c31,full,1,1,ufcstats,
7c653ccd69c0,full,1,1,ufcstats,
640771bc2ac6,full,1,1,ufcstats,
f34a2a693dbf,full,1,1,ufcstats,
5074a55a72f2,full,1,1,ufcstats,
ed7ea063fede,full,1,1,ufcstats,
ee13b9f0d102,full,1,1,ufcstats,
1479a5a288ad,full,1,1,ufcstats,
60b0b0591a58,full,1,1,ufcstats,
550b9939a30b,full,1,1,ufcstats,
72e1fd4eb23f,full,1,1,ufcstats,
47c0bed497b4,full,1,1,ufcstats,
0b4ed599b34d,full,1,1,ufcstats,
aa75cf1279bf,full,1,1,ufcstats,
131920cd85bd,full,1,1,ufcstats,
7562f22b54da,full,1,1,ufcstats,
e1df2e320e3a,full,1,1,ufcstats,
d3d59a6a7608,full,1,1,ufcstats,
8dd5a9f4607e,full,1,1,ufcstats,
5936efb8b443,full,1,1,ufcstats,
94151e983148,full,1,1,ufcstats,
6bfefb420fc7,full,1,1,ufcstats,
aaefa7c76b46,full,1,1,ufcstats,
04652761a8f0,full,1,1,ufcstats,
4210a922cd84,full,1,1,ufcstats,
dc2997d7ca51,full,1,1,ufcstats,
d9d057254461,full,1,1,ufcstats,
558705563f16,full,1,1,ufcstats,
29ff2f501edb,full,1,1,ufcstats,
f4549f824d8f,full,1,1,ufcstats,
587bcddb4f79,full,1,1,ufcstats,
e7d76a395ded,full,1,1,ufcstats,
27df4bb88cbc,full,1,1,ufcstats,
5a146b20fbf2,full,1,1,ufcstats,
a5a1ec8c12ea,full,1,1,ufcstats,
0799533343b4,full,1,1,ufcstats,
03ef906ff654,full,1,1,ufcstats,
5405d6da0385,full,1,1,ufcstats,
e9fe6f88c7ea,full,1,1,ufcstats,
780a88e17989,full,1,1,ufcstats,
64d29342535d,full,1,1,ufcstats,
d7abe1879239,full,1,1,ufcstats,
1dbef27a1a78,full,1,1,ufcstats,
e2723cd955a2,full,1,1,ufcstats,
d88bd539a3d9,full,1,1,ufcstats,
7334a3b0ae93,full,1,1,ufcstats,
94480cb6d60a,full,1,1,ufcstats,
d45e769f8232,full,1,1,ufcstats,
be7a29005e05,full,1,1,ufcstats,
9b4923518648,full,1,1,ufcstats,
615ed8ac999e,full,1,1,ufcstats,
6d07414ca85e,full,1,1,ufcstats,
fc88751c7fe5,full,1,1,ufcstats,
6ef4f05a6fe1,full,1,1,ufcstats,
f2bba127fe30,full,1,1,ufcstats,
0539854a53c4,full,1,1,ufcstats,
ebbb1918c292,full,1,1,ufcstats,
fb6edc75d195,full,1,1,ufcstats,
7e1b7bd4e2c5,full,1,1,ufcstats,
90c365ca43bf,full,1,1,ufcstats,
43038de41b04,full,1,1,ufcstats,
5e2de782f00a,full,1,1,ufcstats,
0317ec0592cf,full,1,1,ufcstats,
040bfa19bb8a,full,1,1,ufcstats,
140d7071fe50,full,1,1,ufcstats,
8f054eb3b7e8,full,1,1,ufcstats,
37773ad3b658,full,1,1,ufcstats,
379eaf38a24e,full,1,1,ufcstats,
57d88f1af750,full,1,1,ufcstats,
e50cefec812e,full,1,1,ufcstats,
a4f2726d3590,full,1,1,ufcstats,
46577e2a7986,full,1,1,ufcstats,
492f66ffead3,full,1,1,ufcstats,
fcfd60474579,full,1,1,ufcstats,
0d4fb59dd652,full,1,1,ufcstats,
43d4a92da334,full,1,1,ufcstats,
80889d8a00f0,full,1,1,ufcstats,
140a833debab,full,1,1,ufcstats,
a3c698585dd4,full,1,1,ufcstats,
7a604332d88c,full,1,1,ufcstats,
86a6f5d191d5,full,1,1,ufcstats,
af2759a407c5,full,1,1,ufcstats,
b755c53c077b,full,1,1,ufcstats,
8853be7189d5,full,1,1,ufcstats,
722e22cfe97b,full,1,1,ufcstats,
8acb76dbf9ea,full,1,1,ufcstats,
cdc49157f433,full,1,1,ufcstats,
bae85a76e20d,full,1,1,ufcstats,
847bf041674e,full,1,1,ufcstats,
81f0b56abacf,full,1,1,ufcstats,
22912ae45633,full,1,1,ufcstats,
63b24a76b0af,full,1,1,ufcstats,
9ade3b5e38e7,full,1,1,ufcstats,
f61fff8c5717,full,1,1,ufcstats,
0c6b08f83f83,full,1,1,ufcstats,
43156b74ec80,full,1,1,ufcstats,
94bf54f641b3,full,1,1,ufcstats,
9febcda5db72,full,1,1,ufcstats,
7d51f7a2fa5b,full,1,1,ufcstats,
a1f9d0fdde09,full,1,1,ufcstats,
e0d21960ef1d,full,1,1,ufcstats,
f0caa15d92f9,full,1,1,ufcstats,
20f1a8cf897f,full,1,1,ufcstats,
1ae3eb335223,full,1,1,ufcstats,
ce19cbe4290b,full,1,1,ufcstats,
b30a0f6f0134,full,1,1,ufcstats,
1d4f276eab16,full,1,1,ufcstats,
2dfca3b2f520,full,1,1,ufcstats,
b9b6fe1bfff2,full,1,1,ufcstats,
daf02dbf2af7,full,1,1,ufcstats,
01f17c620017,full,1,1,ufcstats,
ffbe99c84e07,full,1,1,ufcstats,
7612e507f77d,full,1,1,ufcstats,
e28c9eb748f4,full,1,1,ufcstats,
35f189bd0926,full,1,1,ufcstats,
76d3ecf18800,full,1,1,ufcstats,
1a68a10a76b7,full,1,1,ufcstats,
7db01f54b72b,full,1,1,ufcstats,
9b693218bfa3,full,1,1,ufcstats,
13c16f1a187b,full,1,1,ufcstats,
00e2cbe48930,full,1,1,ufcstats,
5f6ff415d3f4,full,1,1,ufcstats,
9b744d59506b,full,1,1,ufcstats,
3781e854ed72,full,1,1,ufcstats,
41e2c580d608,full,1,1,ufcstats,
e15103194aba,full,1,1,ufcstats,
02d2276a71a8,full,1,1,ufcstats,
e9fc8edffe7a,full,1,1,ufcstats,
6ef4014800f8,full,1,1,ufcstats,
1018daf6507f,full,1,1,ufcstats,
57dee9fdb010,full,1,1,ufcstats,
5b0230d2bd91,full,1,1,ufcstats,
1a96091b760b,full,1,1,ufcstats,
8b340ffc18a8,full,1,1,ufcstats,
082cbde3ca6d,full,1,1,ufcstats,
b9e4c3ca189a,full,1,1,ufcstats,
666730a4a833,full,1,1,ufcstats,
c71c798195f4,full,1,1,ufcstats,
7d65f64a49c9,full,1,1,ufcstats,
9822cf65535b,full,1,1,ufcstats,
6a7fd89e319c,full,1,1,ufcstats,
9ef50a178c10,full,1,1,ufcstats,
b8b89c09617d,full,1,1,ufcstats,
d25eb2042762,full,1,1,ufcstats,
cd8e90312583,full,1,1,ufcstats,
c31a040106cd,full,1,1,ufcstats,
88ef2f326ec0,full,1,1,ufcstats,
e6192891d98c,full,1,1,ufcstats,
6b9ba3b0e314,full,1,1,ufcstats,
9ab39aa2719b,full,1,1,ufcstats,
57a5462b4092,full,1,1,ufcstats,
6d977f91bdc1,full,1,1,ufcstats,
d0411f244d13,full,1,1,ufcstats,
e1a48e0482d9,full,1,1,ufcstats,
a8b13392e009,full,1,1,ufcstats,
1ec1a6db8108,full,1,1,ufcstats,
db6d713474ab,full,1,1,ufcstats,
dbf0e0ac19a2,full,1,1,ufcstats,
596fc6d39054,full,1,1,ufcstats,
433088cb1672,full,1,1,ufcstats,
5bce243b6193,full,1,1,ufcstats,
71a91cde666f,full,1,1,ufcstats,
4dd1afb52658,full,1,1,ufcstats,
c29e5a21e05c,full,1,1,ufcstats,
9aec6a275827,full,1,1,ufcstats,
d75e68602056,full,1,1,ufcstats,
836c4d660002,full,1,1,ufcstats,
f5d996628441,full,1,1,ufcstats,
ad942df31429,full,1,1,ufcstats,
824cd699156c,full,1,1,ufcstats,
6d76be229ef8,full,1,1,ufcstats,
55d3489e767d,full,1,1,ufcstats,
57eb684c2268,full,1,1,ufcstats,
f9d3e12d84de,full,1,1,ufcstats,
9b209b50e985,full,1,1,ufcstats,
d22c9a543306,full,1,1,ufcstats,
b7780d1fa6a2,full,1,1,ufcstats,
c17ccdbc3c0d,full,1,1,ufcstats,
ec2d860cf473,full,1,1,ufcstats,
4b4d9848cb89,full,1,1,ufcstats,
021d3fcc375b,full,1,1,ufcstats,
29a69c3efce1,full,1,1,ufcstats,
504de6bf91f9,full,1,1,ufcstats,
42e6ad4dff85,full,1,1,ufcstats,
790cecb8cb14,full,1,1,ufcstats,
704153d7d74b,full,1,1,ufcstats,
f699ea16c887,full,1,1,ufcstats,
f8206bf3486d,full,1,1,ufcstats,
a1a5d4b83b03,full,1,1,ufcstats,
1d00701589e5,full,1,1,ufcstats,
e8195d166078,full,1,1,ufcstats,
a9c77442f5e9,full,1,1,ufcstats,
9384acccbcf5,full,1,1,ufcstats,
73fd7642f37c,full,1,1,ufcstats,
1cfe9664137a,full,1,1,ufcstats,
099f0c6825e6,full,1,1,ufcstats,
4e6026ca6d12,full,1,1,ufcstats,
367c2c448336,full,1,1,ufcstats,
9e22ff757ae4,full,1,1,ufcstats,
50ec51f33a16,full,1,1,ufcstats,
05502d03a7b9,full,1,1,ufcstats,
3a22fffe10f5,full,1,1,ufcstats,
8d58080ddd5a,full,1,1,ufcstats,
4a4e5ff436a6,full,1,1,ufcstats,
d59d87af94ef,full,1,1,ufcstats,
b003af9ba3b7,full,1,1,ufcstats,
13dbd2822d64,full,1,1,ufcstats,
8aed99431a24,full,1,1,ufcstats,
cc98a3c54d93,full,1,1,ufcstats,
e955f9ca2b9e,full,1,1,ufcstats,
d6349e84a27e,full,1,1,ufcstats,
882962c748d8,full,1,1,ufcstats,
08376d088f88,full,1,1,ufcstats,
b8f51d6e2329,full,1,1,ufcstats,
57418ad823a2,full,1,1,ufcstats,
0b4da3c7dc5c,full,1,1,ufcstats,
952406371a22,full,1,1,ufcstats,
c21d7ca0e17d,full,1,1,ufcstats,
c62f3f0b7221,full,1,1,ufcstats,
2c0bd757b491,full,1,1,ufcstats,
295e9c4ec4b2,full,1,1,ufcstats,
e5886a1a498f,full,1,1,ufcstats,
3601ebf7abe4,full,1,1,ufcstats,
fa818436dc3a,full,1,1,ufcstats,
fa8061492071,full,1,1,ufcstats,
fb6ad8028e5c,full,1,1,ufcstats,
846ffbe8f865,full,1,1,ufcstats,
d8548ff41ee6,full,1,1,ufcstats,
6f997e5ffada,full,1,1,ufcstats,
3a84cfc75583,full,1,1,ufcstats,
558356b4ca9b,full,1,1,ufcstats,
274e75a16981,full,1,1,ufcstats,
3de9d07dfb4c,full,1,1,ufcstats,
20d13c08442c,full,1,1,ufcstats,
8a372e0a4264,full,1,1,ufcstats,
131fb00a90b9,full,1,1,ufcstats,
f254f569c63f,full,1,1,ufcstats,
60e621e20568,full,1,1,ufcstats,
13f5e9c56ac0,full,1,1,ufcstats,
f2d140a66756,full,1,1,ufcstats,
5867e69d73ae,full,1,1,ufcstats,
0f69975ee9ed,full,1,1,ufcstats,
411f74e93da5,full,1,1,ufcstats,
8776e363bf79,full,1,1,ufcstats,
3f69935bee4e,full,1,1,ufcstats,
2854726a4f95,full,1,1,ufcstats,
52020bf12837,full,1,1,ufcstats,
97bc70d1d460,full,1,1,ufcstats,
9a1ee2b27677,full,1,1,ufcstats,
997d33316f96,full,1,1,ufcstats,
d2ae7529c5d9,full,1,1,ufcstats,
614d310d8b1c,full,1,1,ufcstats,
f0cf74684e1c,full,1,1,ufcstats,
ec8875485160,full,1,1,ufcstats,
a52dd509f778,full,1,1,ufcstats,
52a3710372e4,full,1,1,ufcstats,
a2806354746e,full,1,1,ufcstats,
68101489923f,full,1,1,ufcstats,
db3e9fcc631e,full,1,1,ufcstats,
4b5bf10fec83,full,1,1,ufcstats,
e13230e94a9b,full,1,1,ufcstats,
906d8ec1ee2a,full,1,1,ufcstats,
5f8ef1b219a0,full,1,1,ufcstats,
761d21cc0ab1,full,1,1,ufcstats,
0b91ca85feb7,full,1,1,ufcstats,
7983b225d1ba,full,1,1,ufcstats,
8c17940a5eb7,full,1,1,ufcstats,
af02c4befbc2,full,1,1,ufcstats,
c313d704fe2b,full,1,1,ufcstats,
496e86d90699,full,1,1,ufcstats,
cc7cff6053e0,full,1,1,ufcstats,
a8413f472cd5,full,1,1,ufcstats,
8933d4c8ba78,full,1,1,ufcstats,
10e0d51facae,full,1,1,ufcstats,
80ad6063f5a8,full,1,1,ufcstats,
8fa71c1f0298,full,1,1,ufcstats,
8d53e4cf752f,full,1,1,ufcstats,
9054b12487cf,full,1,1,ufcstats,
f8bd23d0722f,full,1,1,ufcstats,
5c21293b2f5c,full,1,1,ufcstats,
403425ae5f66,full,1,1,ufcstats,
50458628afb5,full,1,1,ufcstats,
64af973c0fc6,full,1,1,ufcstats,
9ca4e708d8e8,full,1,1,ufcstats,
bc5be66fc91a,full,1,1,ufcstats,
ccae6f0bbb60,full,1,1,ufcstats,
81971b3aa244,full,1,1,ufcstats,
ea7d5d7d00b4,full,1,1,ufcstats,
61136ee4d96c,full,1,1,ufcstats,
f35132bf8ffa,full,1,1,ufcstats,
39fcbb6abb75,full,1,1,ufcstats,
08345adf8b47,full,1,1,ufcstats,
3899573cda31,full,1,1,ufcstats,
ae5b7ca961e3,full,1,1,ufcstats,
f59c6724a2f1,full,1,1,ufcstats,
